_id,accomodates,air_conditioning,bathrooms,bed_type,bedrooms,beds,cable_tv,cancellation_policy,carbon_monoxide,checkin_24hr,cleaning_fee,comments,dryer,elevator,essentials,extra_people,family_kid_friendly,first_aid_kit,free_parking,gym,hair_dryer,hangers,heating,host_acceptance_rate,host_picture_url,host_response_rate,id,iron,kitchen,latitude,lock_on_bedroom_door,longtitude,number_of_reviews,pets_allowed,pool,price,property_type,review_scores_rating,room_type,security_deposit,shampoo,smoke_detector,washer,wheelchair_accessible,wireless_internet
60f1a2f3bc9dc8e90a6f2566,2,0,1.5,Real Bed,1,1,0,flexible,0,0,0,"We had such a great time in Boston this weekend thanks to the convenience and comfort of staying at this listing. It is a pretty large room in a quiet suite very close to the orange line. It was clean, comfortable, easy to find, and Feng was extremely accommodating to our schedule. He also quickly answered any questions that came up during our stay. Would definitely stay here again! ",0,0,0,0,0,0,0,0,0,0,0,0,https://a1.muscache.com/im/users/37826100/profile_pic/1436307096/original.jpg?aki_policy=profile_x_medium,0,7225376,0,0,42.33155445,0,-71.09628787,5,0,0,75,Apartment,64,Private room,0,0,0,0,0,0
60f1a2f3bc9dc8e90a6f2577,3,0,1,Real Bed,1,1,0,moderate,0,0,0,,1,0,1,0,0,0,0,0,1,0,1,90,https://a1.muscache.com/im/users/6873524/profile_pic/1426963130/original.jpg?aki_policy=profile_x_medium,100,14808548,0,1,42.36555257,1,-71.05081602,0,0,0,102,Apartment,0,Private room,0,0,0,0,0,1
60f1a2f3bc9dc8e90a6f2588,4,1,2,Real Bed,2,2,1,super_strict_30,0,0,150,"Nice place, convenient location. Can have more comfortable bed though. Both Airbnb and host very helpful. Would definitely return! ",1,1,0,0,1,0,0,1,0,0,1,45,https://a2.muscache.com/im/users/25188/profile_pic/1265272246/original.jpg?aki_policy=profile_x_medium,89,54215,0,1,42.34345299,0,-71.10166759,5,0,0,349,Apartment,80,Entire home/apt,0,0,1,1,1,0
60f1a2f3bc9dc8e90a6f258c,2,1,1,Real Bed,1,1,1,strict,1,0,80,The host canceled this reservation 6 days before arrival. This is an automated posting.,1,1,0,100,0,1,1,0,0,0,1,100,https://a1.muscache.com/im/users/2883829/profile_pic/1385778639/original.jpg?aki_policy=profile_x_medium,100,585148,0,1,42.33817959,0,-71.06462946,31,0,0,225,Apartment,93,Entire home/apt,500,0,1,1,1,1
60f1a2f3bc9dc8e90a6f2593,2,0,1,Real Bed,1,1,1,flexible,1,1,0,"Julie was a great host. The room was comfortable, and the location both central and quiet -- a great combination.",1,0,1,20,0,1,1,0,1,1,1,0,https://a2.muscache.com/im/pictures/b6cd34a6-bc83-4fe7-bdcb-5df86c3b528a.jpg?aki_policy=profile_x_medium,0,9110588,1,1,42.29870858,1,-71.11250952,2,1,0,25,Apartment,80,Private room,0,1,1,1,0,1
60f1a2f3bc9dc8e90a6f25b4,4,0,1,Real Bed,1,4,0,flexible,1,1,0,"Both Vitaly and Evgeniya were amazing hosts and made me and my friend feel like we were at home, as they were very welcoming and attentive to us. They were also happy to help us figure out which places in Boston we needed to visit and left us plenty of food to enjoy. (The cheese selection was my personal favorite). The place itself was as beautiful as it is in the pictures and the neighborhood was indeed vibrant and picterusque. I believe that Martin Scorcese made a scene from the Departed just a couple of blocks away from the apartment, so If you are a movie afficianado, this is the place you should stay at. If you are not, then stay there just because it is not only beautiful, but has the best location in the city, which is right in between the airport and downtown (1 (!!!) stop away). Overall, everything was splendid!",1,0,1,0,1,1,0,0,1,0,1,0,https://a2.muscache.com/im/pictures/e29e50a9-d85c-4e06-b691-ff06f40c82a7.jpg?aki_policy=profile_x_medium,0,11866869,1,1,42.37234908,0,-71.04158969,1,0,0,70,Apartment,100,Private room,0,1,1,1,0,1
60f1a2f3bc9dc8e90a6f25b7,5,1,1,Real Bed,1,1,1,strict,1,1,10,"The location was amazing and the room description was exactly as it was presented in the listing. The building was very nice, clean and the amenities were great as well as the staff was friendly. I would definitely stay here again.",1,1,1,20,1,1,0,1,1,1,1,0,https://a1.muscache.com/im/users/2237819/profile_pic/1383669180/original.jpg?aki_policy=profile_x_medium,0,9680953,1,1,42.3653412,0,-71.06101106,18,0,0,135,Apartment,95,Entire home/apt,0,0,1,1,1,1
60f1a2f3bc9dc8e90a6f25bb,4,1,1,Real Bed,1,2,1,moderate,0,1,0,"Estuvimos en el club de vacaciones Martiott del Customs House de Boston y fue estupendo! Situación increibke, vistas preciosas al puerto y a la ciudad y apartamentobincreible! Patruck se preocupó decque todo fuera bien!",1,1,1,0,1,0,0,1,1,1,1,0,https://a2.muscache.com/im/pictures/45a48add-ba11-44fe-b1a5-ec5a6a40e497.jpg?aki_policy=profile_x_medium,0,9709597,1,0,42.35877952,0,-71.05239624,1,0,0,400,Other,100,Private room,0,1,1,1,1,1
60f1a2f3bc9dc8e90a6f251c,5,1,2,Real Bed,2,3,1,moderate,1,1,100,The apartment was amazing. Easily accessible and very close to lots of great Boston landmarks. Would definitely recommend!,1,1,1,0,1,0,0,1,1,1,1,68,https://a2.muscache.com/im/users/9419684/profile_pic/1427816343/original.jpg?aki_policy=profile_x_medium,96,7982359,1,1,42.34844285,0,-71.03707218,3,0,0,603,Apartment,100,Entire home/apt,0,1,1,1,0,1
60f1a2f3bc9dc8e90a6f252e,7,1,2,Real Bed,3,4,1,strict,1,1,136,"Great facility and location. Comfortable to stay at this place with my family. Everything in the apartment is set so well. Yet its customer service (operated by StayAlfred) is not so good; for example: the laundry card was in low balance (due to some mistake) and they promised to re-fill. Yet it didn't do so until calling again two days later. Someone came in and promised to re-fund me the amount I put in. Yet they didn't until I asked again and again... Even after I checked out for over 10 days. ",1,1,1,0,1,0,1,1,1,1,0,36,https://a2.muscache.com/im/pictures/a307956d-b7c2-4402-bd0b-565a42200c8b.jpg?aki_policy=profile_x_medium,100,8814215,1,1,42.36249469,0,-71.06271025,5,0,1,167,Apartment,92,Entire home/apt,0,1,1,1,0,1
60f1a2f3bc9dc8e90a6f2564,3,1,1,Real Bed,1,1,0,strict,0,0,20,Alice is very responsive and friendly. The lovely apartment locates in a very central and convenient place. It can be better if having a fan for the living room where the 3rd person sleeps. Still quite hot in Boston summer. :) Thank you Alice for everything!,0,0,1,0,0,0,0,0,0,0,1,0,https://a2.muscache.com/im/users/8012996/profile_pic/1409229437/original.jpg?aki_policy=profile_x_medium,0,4547353,0,1,42.34390104,0,-71.08754059,4,0,0,190,Apartment,90,Entire home/apt,0,0,1,1,0,1
60f1a2f3bc9dc8e90a6f2568,2,0,1,Real Bed,0,1,1,strict,0,0,50,"Our stay in Boston at Alexcis'' studio was PERFECT! The studio was clean and cozy and had everything would could have possibly needed. Alexcis was super nice and greeted us with the keys. She even left us toiletries! 

The neighborhood is GORGEOUS and quite. We were so close to shops, restaurants, bars, Trader Joe''s, the T and so much more! We highly recommend staying here on your next trip to Boston!
",1,0,1,10,0,0,0,0,0,0,1,0,https://a1.muscache.com/im/users/25056412/profile_pic/1419171601/original.jpg?aki_policy=profile_x_medium,0,4870883,0,1,42.35382533,0,-71.0767136,8,0,0,150,Apartment,90,Entire home/apt,0,0,1,1,0,1
60f1a2f3bc9dc8e90a6f256b,4,1,1,Real Bed,1,2,1,moderate,1,1,90,"Great place, great host. Very accommodating. ",1,1,1,0,1,0,0,1,1,1,1,100,https://a2.muscache.com/im/users/6103953/profile_pic/1444446526/original.jpg?aki_policy=profile_x_medium,100,8987722,1,1,42.34425636,0,-71.06330675,51,0,1,154,Apartment,93,Entire home/apt,300,1,1,1,1,1
60f1a2f3bc9dc8e90a6f256d,2,1,1,Real Bed,1,1,1,moderate,1,0,0,"Michael's apartment was great! Location was perfect right off the Boston Common in adorable neighborhood right across the street from the Paramount. Michael welcomed us with a bottle of wine and cute notes around the house with lots of helpful tips. Apartment was really clean and felt safe; it also had a great deck off the back. Would definitely stay there next time I am in Boston if it is available.  ",0,0,1,100,0,0,0,0,0,0,1,33,https://a1.muscache.com/im/users/15892865/profile_pic/1400858552/original.jpg?aki_policy=profile_x_medium,100,8747720,0,1,42.35840072,0,-71.07021794,6,0,0,225,Apartment,100,Entire home/apt,0,0,1,0,0,1
60f1a2f3bc9dc8e90a6f2586,4,1,1,Real Bed,2,2,1,moderate,1,0,45,"Jeff was very friendly and helpful throughout the whole process! We were able to meet him when we arrived and he provided us a nice tour of the apartment and where to find everything. The listing was even better than we imagined, the pictures do not do justice (#apartmentgoals)! We were in the best location as far as shopping, restaurants, and across the road from the entrance of the train. Our trip was for business but because of the location of the apartment, it really enabled us to see what Boston had to offer in the evenings. This was my first trip to Boston and it was made even better by where we stayed. Thank you Jeff and Katie!",1,1,1,15,1,0,0,0,0,0,1,50,https://a2.muscache.com/im/users/4127253/profile_pic/1365822004/original.jpg?aki_policy=profile_x_medium,50,8309604,0,1,42.34663651,0,-71.07398975,1,0,0,290,Apartment,100,Entire home/apt,0,0,1,1,1,1
60f1a2f3bc9dc8e90a6f2591,2,1,1,Real Bed,1,1,1,super_strict_30,1,0,200,Great place to stay. Communication with Seamless went very smooth. Will definitely book again.,1,1,1,0,1,0,0,1,0,0,1,45,https://a2.muscache.com/im/users/25188/profile_pic/1265272246/original.jpg?aki_policy=profile_x_medium,89,25418,0,1,42.36494498,0,-71.0676682,4,1,1,249,Apartment,95,Entire home/apt,0,0,1,1,1,0
60f1a2f3bc9dc8e90a6f2595,2,0,1,Real Bed,1,2,0,strict,1,0,20,"Liz et sa famille sont très gentils. L''accueil a été très chaleureux. Le logement est  propre et agréable. A proximité des transports, il est facile de se rendre dans le centre de Boston.
",1,0,1,20,1,1,1,0,1,1,1,0,https://a2.muscache.com/im/users/19782214/profile_pic/1434165524/original.jpg?aki_policy=profile_x_medium,0,6645010,1,1,42.31391431,0,-71.09274009,24,1,0,55,Apartment,89,Private room,0,1,1,1,0,1
60f1a2f3bc9dc8e90a6f25a1,4,1,1.5,Real Bed,1,2,0,flexible,0,0,60,The host canceled this reservation 20 days before arrival. This is an automated posting.,1,1,1,0,0,0,1,0,0,0,0,0,https://a0.muscache.com/im/users/11460448/profile_pic/1390184987/original.jpg?aki_policy=profile_x_medium,0,8206659,0,1,42.34955217,0,-71.09002974,2,0,0,250,Apartment,0,Entire home/apt,0,0,1,1,0,1
60f1a2f3bc9dc8e90a6f25b8,3,1,1,Real Bed,1,2,1,flexible,1,0,50,,1,1,1,0,1,1,0,0,1,1,1,0,https://a1.muscache.com/im/users/18290025/profile_pic/1405650357/original.jpg?aki_policy=profile_x_medium,0,10226171,1,1,42.34135999,0,-71.14634379,0,1,0,75,Apartment,0,Entire home/apt,0,1,1,1,0,1
60f1a2f3bc9dc8e90a6f25bc,2,1,1,Real Bed,1,1,0,moderate,1,0,20,"I had a great experience staying at Lindsay''s apartment.  As she mentions in the description, it is very small and cozy.  And even though it''s in a highly populated neighborhood, I never did hear any disruptive noises from outside or from other people in the building.  She went out of her way to mail the keys to me ahead of time since she was going to be out of town when I arrived.  And then she really went above and beyond when she discovered that I left an important item behind, and she took it to FedEx and had it expedited to me.  I was profoundly grateful for her help.  A great experience!",0,0,1,0,0,0,0,0,0,0,1,52,https://a2.muscache.com/im/users/9561791/profile_pic/1382405794/original.jpg?aki_policy=profile_x_medium,100,1827762,0,1,42.35883567,0,-71.06800152,29,0,0,195,Apartment,93,Entire home/apt,0,0,1,0,0,1
60f1a2f3bc9dc8e90a6f250b,2,0,1,Real Bed,0,1,0,flexible,1,0,0,Host was very friendly and had all information prepared (including some delicious chocolates!). The apartment was cute and just roomie enough for 2 people. The location was awesome! We walked almost everywhere with no problem. ,1,1,1,0,0,0,0,0,0,1,1,71,https://a2.muscache.com/im/users/4343802/profile_pic/1355359285/original.jpg?aki_policy=profile_x_medium,86,11035223,0,1,42.34685807,0,-71.09509332,3,0,0,103,Apartment,93,Entire home/apt,0,1,1,1,0,1
60f1a2f3bc9dc8e90a6f2513,5,1,2,Real Bed,2,3,1,moderate,1,1,100,Mike was incredibly responsive throughout the booking process and the concierge immediately greeted us upon arrival.  The location was very convenient in Fenway area with a Starbucks and restaurants on the same block. The building was comfortable with meeting room available for business meetings which my colleagues and I used several times and the 24 hour security in the lobby was nice too.   The apartment was spacious and comfortable with nice linens and decent bedroom furniture.  The carpet had a few stains on it and the walls needed to be painted but everything else was clean.  Nice toiletries and supplies in each bathroom too.  Thanks!,1,1,1,0,1,0,0,1,1,1,1,68,https://a2.muscache.com/im/users/9419684/profile_pic/1427816343/original.jpg?aki_policy=profile_x_medium,96,4565470,1,1,42.3447236,0,-71.10009714,3,0,0,279,Apartment,93,Entire home/apt,0,1,1,1,0,1
60f1a2f3bc9dc8e90a6f251a,5,1,2,Real Bed,2,3,1,moderate,1,1,100,The description was exactly accurate.  We really enjoyed our stay in here. ,1,1,1,0,1,0,0,1,1,1,1,68,https://a2.muscache.com/im/users/9419684/profile_pic/1427816343/original.jpg?aki_policy=profile_x_medium,96,3309941,1,1,42.34329916,0,-71.10016291,18,0,0,279,Apartment,94,Entire home/apt,0,1,1,1,0,1
60f1a2f3bc9dc8e90a6f251e,5,1,2,Real Bed,2,3,1,moderate,1,1,100,Mike was great to deal with and scheduled our weekend rental in less than 24 hours!  The Unit is as advertised and is in the middle of the Seaport and a short walk to everything!  There is a parking garage in the same building - extra cost - but the convenience is worth it.   The Unit is very clean and had all the amenities you need.  It was perfect for a weekend in Boston!,1,1,1,0,1,0,0,1,1,1,1,68,https://a2.muscache.com/im/users/9419684/profile_pic/1427816343/original.jpg?aki_policy=profile_x_medium,96,11276570,1,1,42.35140332,0,-71.04650401,3,0,0,402,Apartment,93,Entire home/apt,0,1,1,1,0,1
60f1a2f3bc9dc8e90a6f2528,3,1,1,Real Bed,1,2,1,moderate,1,1,100,Excellent experience. I only have extremely positive feedback. ,1,1,1,0,1,0,0,1,1,1,1,68,https://a2.muscache.com/im/users/9419684/profile_pic/1427816343/original.jpg?aki_policy=profile_x_medium,96,2186358,1,1,42.34431252,0,-71.09818506,9,0,1,285,Apartment,93,Entire home/apt,0,1,1,1,0,1
60f1a2f3bc9dc8e90a6f2560,4,0,1,Real Bed,2,3,1,strict,1,0,30,Great host and location! It was a convenient (2 minute) walk to the train station to get to downtown in 10 minutes. ,1,0,0,0,1,0,0,0,0,0,1,0,https://a0.muscache.com/im/users/14211557/profile_pic/1397368294/original.jpg?aki_policy=profile_x_medium,0,2778656,0,1,42.37510687,0,-71.03371266,10,0,0,150,Apartment,82,Entire home/apt,0,0,1,1,0,1
60f1a2f3bc9dc8e90a6f258e,2,1,1,Real Bed,1,1,0,flexible,1,0,0,,1,0,1,0,1,0,0,0,1,0,1,0,https://a2.muscache.com/im/pictures/e59e8ae0-8ff7-4875-90b3-5109ae76fade.jpg?aki_policy=profile_x_medium,0,12365159,0,1,42.35878512,0,-71.06752595,0,0,0,395,Apartment,0,Entire home/apt,0,0,0,1,0,1
60f1a2f3bc9dc8e90a6f259a,3,1,1,Real Bed,1,1,1,strict,0,0,100,,1,1,1,0,1,0,0,1,0,0,1,55,https://a2.muscache.com/im/users/30283594/profile_pic/1427748834/original.jpg?aki_policy=profile_x_medium,98,7325063,0,1,42.3434957,0,-71.09744934,0,0,0,249,Apartment,0,Entire home/apt,0,1,0,1,0,1
60f1a2f3bc9dc8e90a6f259c,9,1,2,Real Bed,4,4,1,strict,0,0,200,"Great place - as advertised! The home is a ~200 year old Victorian full of history and charm, and has the best views of the whole neighborhood - from the back windows on the second floor you can see the ocean. Very quiet area, but easy to get downtown to all the touristy stuff.  Little swingset for the kids in the back, too. Off-street parking was a real plus, and nearby restaurants (great Indian place around the corner) and CVS very helpful. Quick 10 minutes to the Savin Hill T line, but for our group of four, it was actually cheaper to take a 15-minute, $7.00 Uber to the downtown area. Sure beats driving and parking! The house itself was clean, clean, clean --and I am a clean freak so meeting my standards is no easy task. The place is also HUGE, and there is another rental up above in a separate condo (which was empty when we were there) so if you had a really large group you could rent the two separate parts of the home (each with own entrance) and probably fit 14 people! Beds were comfortable, and plenty of towels. The home is historic (except the modern kitchen and baths), so the floors are a little creaky and some of the plaster is showing its age, but that only added to the charm, in our opinion. Swank Properties folks jumped on all our questions and made check in and out a breeze. I''d stay with them again, here or at another property. Great service and communication!",1,0,1,10,1,0,1,0,0,0,1,91,https://a1.muscache.com/im/users/71783/profile_pic/1342801683/original.jpg?aki_policy=profile_x_medium,73,530983,0,1,42.31418505,0,-71.06000715,19,0,0,175,House,93,Entire home/apt,500,0,1,1,0,1
60f1a2f3bc9dc8e90a6f25a0,2,0,1,Real Bed,0,1,0,flexible,1,0,0,"The listing was accurate, and the accommodations were exactly as advertised.",1,0,1,0,0,0,0,0,1,1,0,0,https://a2.muscache.com/im/pictures/2c5340c2-4b80-471a-8561-38cd3e3677a6.jpg?aki_policy=profile_x_medium,0,9130532,1,1,42.34753064,0,-71.1035312,2,0,0,110,Apartment,90,Entire home/apt,0,1,1,1,0,1
60f1a2f3bc9dc8e90a6f25a4,2,1,1,Real Bed,1,1,1,flexible,0,0,0,"Alex was an amazing host. The apartment was beautiful and extremely clean when we arrived. He was accommodating and available to answer any questions during our stay. Great area. 
",1,1,0,0,1,0,0,1,0,0,1,0,https://a2.muscache.com/im/pictures/4946c993-e04a-429d-8eac-edca3f657cdd.jpg?aki_policy=profile_x_medium,0,8921130,0,1,42.34720567,0,-71.13433882,2,0,0,129,Apartment,100,Entire home/apt,0,0,0,1,1,1
60f1a2f3bc9dc8e90a6f25bd,4,1,1,Futon,1,2,0,flexible,1,1,0,"This was the perfect place for our two day quick visit. It was easily accessible by public transportation in an up and coming neighborhood with lots of restaurants. Hassan was an accommodating host, though we did not get to meet him. For a great slice of pizza, check out Fast Eddie''s right across the street.",0,0,0,0,1,0,0,0,0,0,1,0,https://a2.muscache.com/im/users/18175186/profile_pic/1405497454/original.jpg?aki_policy=profile_x_medium,0,3606396,0,1,42.34127612,0,-71.14638193,4,0,0,150,Apartment,90,Entire home/apt,0,0,1,0,0,1
60f1a2f3bc9dc8e90a6f25be,2,1,1,Real Bed,1,1,0,moderate,1,0,50,"Beautiful renovation, perfect location. Emily was a great host and helpful in planning several details of our stay. Her place was cozy, clean and peacefully quiet. The unit is also easy to access with wifi that was consistently solid. 

Beacon Hill was not only central to exploring all parts of the city, we really appreciated the neighborhood itself. Walk over to Fil-a-buster for a cheap, hot breakfast (pancakes!) or to Emmet''s Pub for a night cap. Cheers!",0,0,1,0,0,0,0,0,0,0,1,100,https://a2.muscache.com/im/users/35486394/profile_pic/1434901902/original.jpg?aki_policy=profile_x_medium,100,6778788,0,1,42.35870558,0,-71.06734735,35,0,0,149,Apartment,97,Entire home/apt,250,0,1,0,0,1
60f1a2f3bc9dc8e90a6f2502,6,1,3,Real Bed,3,3,1,super_strict_30,1,1,0,"Great apartment, great location, great views!",1,1,1,0,1,0,0,0,0,1,1,45,https://a2.muscache.com/im/users/25188/profile_pic/1265272246/original.jpg?aki_policy=profile_x_medium,89,12441,1,1,42.35459065,0,-71.07238092,29,1,0,399,Apartment,86,Entire home/apt,0,0,1,1,0,1
60f1a2f3bc9dc8e90a6f2510,5,1,2,Real Bed,2,3,1,moderate,1,1,100,"Tres bel appartement, grand , calme, bien meublé et tres lumineux le jour (le soir éclairage électrique du salon un peu juste)
Quantité de vaisselle un peu juste, mais bonne réactivité de Mike qui répondu à notre demande en 24h pour nous fournir, suite a notre demande, un fer a repasser et quelques cuillères ( il n’y en avait que 3 pour un appartement de 4 a 6 personnes).
Accès proche au metro (ligne verte ) pour accès direct au centre ville.
",1,1,1,0,1,0,0,1,1,1,1,68,https://a2.muscache.com/im/users/9419684/profile_pic/1427816343/original.jpg?aki_policy=profile_x_medium,96,6356533,1,1,42.34483468,0,-71.10006297,14,0,0,279,Apartment,90,Entire home/apt,0,1,1,1,0,1
60f1a2f3bc9dc8e90a6f2512,5,1,2,Real Bed,2,3,1,moderate,1,1,100,"The Apartment was not as pictured.  There were dents in the walls, burn holes in the carpet and quite a few items were not working properly.  We tried to use the vacuum and after turning it on it broke.  The pictures are deceiving and the Apartment building was nothing like we expected.  We were traveling on business and would not stay here again, especially for the price we paid.  We were expecting something much cleaner and not as used.",1,1,1,0,1,0,0,1,1,1,1,68,https://a2.muscache.com/im/users/9419684/profile_pic/1427816343/original.jpg?aki_policy=profile_x_medium,96,6568621,1,1,42.34326522,0,-71.10061667,10,0,0,279,Apartment,84,Entire home/apt,0,1,1,1,0,1
60f1a2f3bc9dc8e90a6f252f,2,1,1,Real Bed,1,1,0,strict,1,0,30,"The apartment is really neat and bright, bed was comfortable  and  bathroom and shower are new and complete of everithing we would need (and more). The subway orange line station is 10minute away from the house and the bus stops just in front off the door. Everithing was perfect and Joe is an awesome host. Always helpfull and nice. Communication with him was perfect. I recomend him and his apartment if you are going to be in Boston.",1,0,1,0,1,0,0,0,1,1,1,100,https://a2.muscache.com/im/users/8498315/profile_pic/1379363965/original.jpg?aki_policy=profile_x_medium,100,4149974,0,0,42.31796621,0,-71.11153464,70,0,0,115,Apartment,96,Entire home/apt,0,0,1,0,0,1
60f1a2f3bc9dc8e90a6f2554,2,1,1,Real Bed,1,1,0,super_strict_30,1,0,200,"The listing description was accurate and the place was exactly as expected.  Nice plus was the availability of grills on the third floor.  Only marked as 3 stars because 1) we had a day without electricity in the building and the next day there was no water, followed by very dirty hot water that had to be run out for 45 minutes or more.  Not the host fault, but the building.  I would not expect others to have the same problems.",1,1,1,0,0,0,0,1,0,0,1,45,https://a2.muscache.com/im/users/25188/profile_pic/1265272246/original.jpg?aki_policy=profile_x_medium,89,13218729,0,1,42.34866732,0,-71.04154003,1,0,0,299,Apartment,60,Entire home/apt,0,0,1,1,0,0
60f1a2f3bc9dc8e90a6f255c,2,1,1,Real Bed,1,1,1,moderate,1,1,29,"Maxwell is very welcoming and talkative. He''s a good host, and makes you feel comfortable to use the apartment. He offered us coffee in the mornings and wine at night. His cats are very cute, and curious. Just be careful, because they are cats and like to scratch different materials and jump in your luggage. No big deal if you like cats, or close your door to prevent entry. The rooftop gives a nice view of the Boston Skyline. We were in town for work, so only used the apartment as a place to rest at night. The only negative comments I have are related to an obnoxious smell at the building entryway, and the hallway leading to the apartment. The apartment itself did not smell. We also had issues sleeping at night since it was hot out, and the airconditioning was turned off. I recommend discussing is with eachother at the beginning of the stay, so nobody has to feel uncomfortable. I recommend providing a floor fan for the room, since the aircon is for the entire home and not controllable by individual rooms, this would help to lower the perceived temperature. 

The neighborhood is mixed. It not a beautiful section, but is good walking distance to very nice areas. There are however really good restaurants in short walking distance. These places are hip and trendy, with good food. 

The main thing I worry about when renting a shared room in someone''s house is, will I feel welcomed and are they friendly. The answer here is yes.",1,1,1,0,1,1,1,0,1,1,1,80,https://a2.muscache.com/im/pictures/51f6c71d-c165-4fe0-a406-c596a07699fb.jpg?aki_policy=profile_x_medium,100,6796364,1,1,42.33711487,1,-71.05012861,1,0,0,139,Condominium,80,Private room,0,1,1,1,1,1
60f1a2f3bc9dc8e90a6f2570,2,0,2,Pull-out Sofa,1,1,0,flexible,0,0,10,"The hosts were excellent to talk to.  I felt like I was back in university residence.  You are in a shared area, however, literally no-one bothers you.  The house is always quiet, immaculate.  In the end we were so happy with our experience because we felt we got the best experience we could have travelling in the north east USA because we actually got to meet and interact with real people that live and work there like you would at colleague, classmate or neighbour.  What a lovely experience!
Buses are a bit of a walk but area seems very safe to walk in at night.",1,0,1,0,0,0,1,0,0,0,1,100,https://a2.muscache.com/im/pictures/2225c732-3a64-465b-b077-aa4b7fb7e679.jpg?aki_policy=profile_x_medium,100,13264687,0,1,42.35639291,0,-71.16396428,6,0,0,40,Apartment,80,Shared room,95,0,0,1,0,1
60f1a2f3bc9dc8e90a6f2578,4,1,1,Real Bed,1,1,1,strict,1,1,10,"Had a great time in Boston and staying at Liz''s places made it all the better. Location is fantastic, within walking distance of everything you need. The apartment was well kept. Nicely decorated, clean, and organized.  ",1,0,1,0,1,0,0,0,1,0,1,0,https://a0.muscache.com/im/users/18993068/profile_pic/1412788675/original.jpg?aki_policy=profile_x_medium,0,4080849,1,1,42.34398793,0,-71.08232026,3,0,0,250,Apartment,100,Entire home/apt,200,0,1,1,0,1
60f1a2f3bc9dc8e90a6f258a,2,0,2,Real Bed,1,1,0,flexible,1,0,10,"The House was very big, the room was nice and the arrival was no problem at all, as Marlene left us a letter with the key and a very well organized description and map of the house. Unfortunate the sheets were just ready from the dryer when we arrived, later then planed. So if we would''ve arrived earlier like planed, we couldn''t lay down as the bed wouldn''t be ready.
The people in the house were very nice and very welcoming!
Unfortunate it didn''t say in the listing how many people live in the house and when we arrived there were about 8 people in the house, which is a lot. Therefore the kitchen wasn''t as clean as shown in the listing and the house little messy unlike in the pictures. It didn''t bother us too much, because we understand of the situation, although for the room price we would rather be comfortable cooking in the kitchen.

My reason for a poor grading is the invasion of privacy, when they moved a table into our room during our Absence, which we didn''t like at all. I could have private things or bras laying around. Another incident was; kind of waking us up as we slept in, because the room owner needed something from her room and asked if she could look for it cuz she couldn''t leave the house otherwise.

Other then that we very liked the room and the friendly students living there.",1,0,1,10,0,1,1,0,0,0,1,0,https://a1.muscache.com/im/users/17892292/profile_pic/1437578879/original.jpg?aki_policy=profile_x_medium,0,8552338,0,1,42.36022455,0,-71.13355804,1,0,0,50,House,60,Private room,0,0,1,1,0,1
60f1a2f3bc9dc8e90a6f25ac,1,0,1,Real Bed,1,1,0,flexible,0,0,0,"Host went out of his way to come home from work to greed and welcome me to his place. 
He was very pleasant and kept checking if I needed anything. Thank you Enzo ",0,0,0,0,0,0,0,0,0,0,1,90,https://a0.muscache.com/im/users/42300377/profile_pic/1440357557/original.jpg?aki_policy=profile_x_medium,100,8011545,0,1,42.36662779,0,-71.05450943,47,0,0,79,Apartment,98,Private room,0,1,0,0,0,1
60f1a2f3bc9dc8e90a6f25af,2,1,1,Real Bed,1,1,0,flexible,1,0,0,"Adam had a lovely, clean and spacious apartment. Our room was just big enough for the two of us, with luggage, but there were a few stairs to climb (which was fine for us). 
Adam gave us great advice regarding the main sites of Boston and was always accommodating with requests (e.g late checkouts). Pretty good area with a few good eating spots and supermarket around the corner. It was a 12/15 min train ride from downtown and super easy to use.
Thanks again for a great stay!! ",1,0,1,0,0,1,0,0,0,0,1,0,https://a1.muscache.com/im/users/24982706/profile_pic/1418951873/original.jpg?aki_policy=profile_x_medium,0,7379913,0,1,42.33202795,0,-71.10022476,15,0,0,130,Apartment,97,Private room,0,1,1,1,0,1
60f1a2f3bc9dc8e90a6f25ba,4,1,2,Real Bed,2,2,0,strict,1,0,100,,1,0,1,0,1,0,0,0,0,0,1,100,https://a2.muscache.com/im/pictures/a1d4b104-a16a-41ca-8fd7-9d972baae7da.jpg?aki_policy=profile_x_medium,100,11837857,0,1,42.37999732,1,-71.06569763,0,0,0,350,Condominium,0,Entire home/apt,250,0,1,1,0,1
