id,listing_url,host_response_rate,host_acceptance_rate,host_picture_url,street,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,security_deposit,cleaning_fee,extra_people,number_of_reviews,last_review,review_scores_rating,cancellation_policy
6823017,https://www.airbnb.com/rooms/6823017,100%,100%,https://a2.muscache.com/im/users/19548932/profile_pic/1437488372/original.jpg?aki_policy=profile_x_medium,"Hooker St, Allston, MA 02134, United States",Allston,42.3590255,-71.130658,House,Private room,2,2,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$70.00,$100.00,$35.00,$0.00,35,2016-08-20,93,flexible
13998602,https://www.airbnb.com/rooms/13998602,95%,76%,https://a2.muscache.com/im/pictures/39c62d17-5475-4840-bbf2-6034633022c6.jpg?aki_policy=profile_x_medium,"Harvard Avenue, Boston, MA 02134, United States",Allston,42.3495402,-71.13111727,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,Iron,""Laptop Friendly Workspace""}",$125.00,,,$25.00,3,2016-08-17,70,strict
9541666,https://www.airbnb.com/rooms/9541666,100%,100%,https://a2.muscache.com/im/pictures/44c65cd5-eac3-440a-beb5-df4f446bb97c.jpg?aki_policy=profile_x_medium,"Commonwealth Avenue, Boston, MA 02134, United States",Allston,42.34951254,-71.13427352,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",""Hot Tub"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,Hangers,""Laptop Friendly Workspace""}",$150.00,,,$0.00,1,2016-01-05,100,strict
7575576,https://www.airbnb.com/rooms/7575576,33%,100%,https://a0.muscache.com/im/users/3333602/profile_pic/1356725749/original.jpg?aki_policy=profile_x_medium,"Commonwealth Avenue, Boston, MA 02134, United States",Allston,42.35122488,-71.13161809,Apartment,Entire home/apt,2,1,0,1,Pull-out Sofa,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo,""Laptop Friendly Workspace""}",$150.00,,$15.00,$0.00,4,2015-09-18,75,flexible
5085125,https://www.airbnb.com/rooms/5085125,100%,99%,https://a2.muscache.com/im/pictures/d71a8906-0717-4473-9d3e-b6de2806e77f.jpg?aki_policy=profile_x_medium,"Commonwealth Ave, Boston, MA 02134, United States",Allston,42.35073176,-71.12771611,Apartment,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",""Elevator in Building"",""Hot Tub"",""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",$70.00,$100.00,$20.00,$20.00,121,2016-08-30,90,strict
12253499,https://www.airbnb.com/rooms/12253499,100%,90%,https://a2.muscache.com/im/pictures/d5abf765-8644-42f8-b486-6d822385fca1.jpg?aki_policy=profile_x_medium,"Commonwealth Avenue, Boston, MA 02134, United States",Allston,42.34981366,-71.13208535,Apartment,Entire home/apt,1,1,0,1,Futon,"{""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,Essentials,""Hair Dryer"",""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$95.00,,,$0.00,6,2016-08-26,93,flexible
13684464,https://www.airbnb.com/rooms/13684464,71%,98%,https://a2.muscache.com/im/pictures/50576553-3d63-4e1e-8adf-8f4b4b7f09fe.jpg?aki_policy=profile_x_medium,"Brainerd Road, Boston, MA 02134, United States",Allston,42.34989452,-71.1299221,Apartment,Entire home/apt,6,2,3,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$239.00,$400.00,$95.00,$0.00,4,2016-07-29,95,strict
14473564,https://www.airbnb.com/rooms/14473564,71%,98%,https://a2.muscache.com/im/pictures/50576553-3d63-4e1e-8adf-8f4b4b7f09fe.jpg?aki_policy=profile_x_medium,"Western Avenue, Boston, MA 02134, United States",Allston,42.36275008,-71.12976226,Apartment,Entire home/apt,4,2,2,2,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$199.00,$400.00,$95.00,$0.00,0,,,strict
9885963,https://www.airbnb.com/rooms/9885963,100%,100%,https://a2.muscache.com/im/users/4365676/profile_pic/1394377219/original.jpg?aki_policy=profile_x_medium,"Hopedale Street, Boston, MA 02134, United States",Allston,42.36127634,-71.12395963,House,Private room,1,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Carbon Monoxide Detector"",Essentials,Hangers,""Hair Dryer"",""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$33.00,,,$15.00,16,2016-07-30,95,strict
13550412,https://www.airbnb.com/rooms/13550412,100%,100%,https://a0.muscache.com/im/users/34091427/profile_pic/1432560414/original.jpg?aki_policy=profile_x_medium,"Commonwealth Avenue, Boston, MA 02215, United States",Allston,42.35003054,-71.12729131,Apartment,Private room,2,0.5,1,1,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",$40.00,,$50.00,$0.00,2,2016-07-15,,strict
12409042,https://www.airbnb.com/rooms/12409042,99%,93%,https://a2.muscache.com/im/users/26956083/profile_pic/1422641199/original.jpg?aki_policy=profile_x_medium,"West Sorrento Street, Boston, MA 02134, United States",Allston,42.35942052,-71.1273318,Apartment,Private room,2,1,1,1,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron}",$89.00,,$30.00,$20.00,7,2016-08-06,97,strict
13391054,https://www.airbnb.com/rooms/13391054,100%,100%,https://a2.muscache.com/im/pictures/98630908-6e6e-4ec7-9bf0-74540b4d95a1.jpg?aki_policy=profile_x_medium,"Allston Street, Boston, MA 02134, United States",Allston,42.35168761,-71.13383981,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Hangers}",$100.00,$150.00,$75.00,$40.00,5,2016-08-22,92,strict
11343048,https://www.airbnb.com/rooms/11343048,100%,96%,https://a0.muscache.com/im/users/41921566/profile_pic/1440001775/original.jpg?aki_policy=profile_x_medium,"Ashford Street, Boston, MA 02134, United States",Allston,42.35481886,-71.12599194,Apartment,Entire home/apt,5,1,1,5,Real Bed,"{""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",$80.00,$250.00,$120.00,$20.00,11,2016-08-28,84,strict
14055624,https://www.airbnb.com/rooms/14055624,100%,67%,https://a2.muscache.com/im/pictures/e1b79a79-f1fd-4bec-adea-65769e14aaf2.jpg?aki_policy=profile_x_medium,"Blaine Street, Boston, MA 02134, United States",Allston,42.35659961,-71.13718051,Apartment,Private room,1,1.5,1,1,Real Bed,"{""Wireless Internet"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$58.00,$600.00,$50.00,$0.00,1,2016-07-20,,strict
7067397,https://www.airbnb.com/rooms/7067397,100%,100%,https://a2.muscache.com/im/users/29407427/profile_pic/1435601079/original.jpg?aki_policy=profile_x_medium,"Commonwealth Avenue, Boston, MA 02134, United States",Allston,42.35145625,-71.12634006,Apartment,Private room,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Elevator in Building"",Dryer,""First Aid Kit"",Essentials,Shampoo}",$85.00,,,$0.00,0,,,flexible
6854357,https://www.airbnb.com/rooms/6854357,N/A,N/A,https://a2.muscache.com/im/users/9953174/profile_pic/1399312627/original.jpg?aki_policy=profile_x_medium,"Commonwealth Avenue, Boston, MA 02134, United States",Allston,42.34901655,-71.1361512,Apartment,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Heating,""Smoke Detector""}",$45.00,,,$0.00,1,2015-06-25,40,flexible
12752442,https://www.airbnb.com/rooms/12752442,100%,98%,https://a2.muscache.com/im/pictures/e81e5968-932c-4f13-ad7e-c4d0aaef0ee6.jpg?aki_policy=profile_x_medium,"Commonwealth Avenue, Boston, MA 02134, United States",Allston,42.35155058,-71.12770693,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",$127.00,,$20.00,$5.00,16,2016-08-30,93,moderate
12736032,https://www.airbnb.com/rooms/12736032,90%,100%,https://a2.muscache.com/im/pictures/8fbe7e04-be97-40fa-ba89-4fda75fcc944.jpg?aki_policy=profile_x_medium,"Walbridge Street, Boston, MA 02134, United States",Allston,42.3480175,-71.13607079,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Breakfast,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$11.00,,,$0.00,12,2016-07-11,96,flexible
13685592,https://www.airbnb.com/rooms/13685592,71%,98%,https://a2.muscache.com/im/pictures/50576553-3d63-4e1e-8adf-8f4b4b7f09fe.jpg?aki_policy=profile_x_medium,"Brainerd Road, Boston, MA 02134, United States",Allston,42.34927683,-71.13074081,Apartment,Entire home/apt,6,2,3,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$209.00,$400.00,$95.00,$0.00,3,2016-08-20,90,strict
13685577,https://www.airbnb.com/rooms/13685577,71%,98%,https://a2.muscache.com/im/pictures/50576553-3d63-4e1e-8adf-8f4b4b7f09fe.jpg?aki_policy=profile_x_medium,"Brainerd Road, Boston, MA 02134, United States",Allston,42.34955268,-71.12960869,Apartment,Entire home/apt,6,2,3,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$259.00,$400.00,$95.00,$0.00,0,,,strict
12997334,https://www.airbnb.com/rooms/12997334,100%,100%,https://a2.muscache.com/im/pictures/8a413673-c98a-40f0-856f-89410d117af8.jpg?aki_policy=profile_x_medium,"Soldiers Field Road, Boston, MA 02163, United States",Allston,42.36453585,-71.11837975,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Doorman,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$120.00,,$60.00,$0.00,8,2016-08-22,100,moderate
12735138,https://www.airbnb.com/rooms/12735138,100%,100%,https://a2.muscache.com/im/pictures/537659a9-bf99-404b-b9a2-cbc4462cc559.jpg?aki_policy=profile_x_medium,"Gardner Street, Boston, MA 02134, United States",Allston,42.35276204,-71.12726942,House,Private room,1,2,1,1,Airbed,"{Internet,""Wireless Internet"",Kitchen,""Hot Tub"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,""Lock on Bedroom Door"",""Hair Dryer"",""Laptop Friendly Workspace""}",$45.00,$250.00,$50.00,$0.00,0,,,strict
8607856,https://www.airbnb.com/rooms/8607856,N/A,N/A,https://a2.muscache.com/im/pictures/3d194b95-632a-4243-adca-27d3bb252f4e.jpg?aki_policy=profile_x_medium,"Kelton Street, Boston, MA 02134, United States",Allston,42.34807465,-71.13538817,Apartment,Entire home/apt,5,1,2,2,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",$298.00,,$30.00,$0.00,0,,,flexible
12735111,https://www.airbnb.com/rooms/12735111,100%,100%,https://a2.muscache.com/im/pictures/93c5a82f-94af-4e16-bc93-3732ca957943.jpg?aki_policy=profile_x_medium,"Boston, MA 02135, United States",Allston,42.34780682,-71.13846168,House,Entire home/apt,1,1,0,1,Futon,"{Kitchen,""Fire Extinguisher"",""Laptop Friendly Workspace""}",$55.00,,,$0.00,1,2016-04-30,100,flexible
8034092,https://www.airbnb.com/rooms/8034092,100%,67%,https://a2.muscache.com/im/pictures/e1b79a79-f1fd-4bec-adea-65769e14aaf2.jpg?aki_policy=profile_x_medium,"Blaine Street, Boston, MA 02134, United States",Allston,42.35536689,-71.13735574,House,Private room,1,1.5,1,1,Real Bed,"{""Wireless Internet"",""Pets live on this property"",Cat(s),Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$58.00,,$50.00,$0.00,4,2016-09-01,65,strict
4278873,https://www.airbnb.com/rooms/4278873,95%,99%,https://a2.muscache.com/im/users/9189449/profile_pic/1381871171/original.jpg?aki_policy=profile_x_medium,"Ridgemont Street, Boston, MA 02134, United States",Allston,42.35192949,-71.14205607,House,Private room,2,2.5,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$80.00,,$10.00,$25.00,38,2016-07-02,94,strict
14340601,https://www.airbnb.com/rooms/14340601,100%,58%,https://a2.muscache.com/im/pictures/dc94bdfe-f6a4-4a0f-a830-61efadf6ad3f.jpg?aki_policy=profile_x_medium,"Boston, MA, United States",Allston,42.36298423,-71.12901667,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,Doorman,Gym,Breakfast,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Laptop Friendly Workspace""}",$149.00,,$59.00,$0.00,3,2016-08-22,100,moderate
13685228,https://www.airbnb.com/rooms/13685228,71%,98%,https://a2.muscache.com/im/pictures/50576553-3d63-4e1e-8adf-8f4b4b7f09fe.jpg?aki_policy=profile_x_medium,"Brainerd Road, Boston, MA 02134, United States",Allston,42.34988641,-71.13085676,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$159.00,$400.00,$95.00,$0.00,0,,,strict
13275579,https://www.airbnb.com/rooms/13275579,100%,100%,https://a2.muscache.com/im/pictures/a8ad1540-5754-4fed-8bf1-bd37af09d86f.jpg?aki_policy=profile_x_medium,"Commonwealth Avenue, Boston, MA 02134, United States",Allston,42.35307882,-71.12640357,Apartment,Private room,4,1,1,2,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",""Hot Tub"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",$60.00,,$15.00,$25.00,0,,,moderate
13733887,https://www.airbnb.com/rooms/13733887,100%,100%,https://a2.muscache.com/im/pictures/2b696a03-77a0-4fb1-a2e7-5c444370c3af.jpg?aki_policy=profile_x_medium,"Pratt Street, Boston, MA 02134, United States",Allston,42.35585154,-71.12821635,House,Entire home/apt,7,2,3,3,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$279.00,$300.00,$75.00,$20.00,11,2016-09-05,98,moderate
14651378,https://www.airbnb.com/rooms/14651378,100%,100%,https://a2.muscache.com/im/pictures/2c46d2c2-f2f3-449d-a742-be19e89ca7b2.jpg?aki_policy=profile_x_medium,"Royce Road, Boston, MA 02134, United States",Allston,42.35009455,-71.13258853,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo,Hangers,""Laptop Friendly Workspace""}",$83.00,,,$0.00,1,2016-09-04,100,flexible
2183117,https://www.airbnb.com/rooms/2183117,100%,100%,https://a2.muscache.com/im/users/11132354/profile_pic/1414207060/original.jpg?aki_policy=profile_x_medium,"Radcliffe Road, Boston, MA 02134, United States",Allston,42.35158931,-71.13346641,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Hot Tub"",Heating,""Smoke Detector"",Shampoo,Hangers,""Hair Dryer"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$90.00,,$50.00,$15.00,19,2016-06-30,94,moderate
8310660,https://www.airbnb.com/rooms/8310660,N/A,N/A,https://a2.muscache.com/im/pictures/d5e0718e-1fae-442b-bdbf-f600940d1944.jpg?aki_policy=profile_x_medium,"Gardner Street, Boston, MA 02134, United States",Allston,42.35267266,-71.12718862,Apartment,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Doorman,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",Essentials}",$75.00,,$10.00,$0.00,4,2016-04-30,100,moderate
13464674,https://www.airbnb.com/rooms/13464674,100%,94%,https://a2.muscache.com/im/pictures/195517e5-6bc8-430f-a67c-1b68bd9a71de.jpg?aki_policy=profile_x_medium,"Commonwealth Avenue, Boston, MA 02134, United States",Allston,42.3521949,-71.12595064,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,""Lock on Bedroom Door"",Hangers,""Laptop Friendly Workspace""}",$138.00,$200.00,,$0.00,2,2016-09-01,40,strict
13509242,https://www.airbnb.com/rooms/13509242,100%,55%,https://a2.muscache.com/im/pictures/8dcd5dd3-5d3a-44b4-8638-15353b5f6b70.jpg?aki_policy=profile_x_medium,"Commonwealth Avenue, Boston, MA 02134, United States",Allston,42.35053057,-71.12820937,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,Washer,Dryer,Shampoo,Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",$66.00,$200.00,$30.00,$0.00,2,2016-08-13,90,moderate
14487262,https://www.airbnb.com/rooms/14487262,71%,98%,https://a2.muscache.com/im/pictures/50576553-3d63-4e1e-8adf-8f4b4b7f09fe.jpg?aki_policy=profile_x_medium,"Western Avenue, Boston, MA 02134, United States",Allston,42.36358002,-71.13150505,Apartment,Entire home/apt,4,2,2,2,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$199.00,$400.00,$95.00,$0.00,0,,,strict
4526384,https://www.airbnb.com/rooms/4526384,100%,100%,https://a2.muscache.com/im/users/14785487/profile_pic/1398606448/original.jpg?aki_policy=profile_x_medium,"Holman Street, Boston, MA 02134, United States",Allston,42.35768318,-71.12936901,Apartment,Entire home/apt,6,2,4,6,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer""}",$400.00,,$200.00,$100.00,7,2016-05-28,83,strict
14454943,https://www.airbnb.com/rooms/14454943,100%,100%,https://a2.muscache.com/im/pictures/aa599465-3030-42c3-8fa1-ecf4bcedbe1a.jpg?aki_policy=profile_x_medium,"Commonwealth Avenue, Allston, MA 02134, United States",Allston,42.35223743,-71.12492056,Apartment,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Shampoo,""Hair Dryer"",""Laptop Friendly Workspace""}",$65.00,$100.00,$30.00,$20.00,0,,,strict
7245413,https://www.airbnb.com/rooms/7245413,N/A,N/A,https://a0.muscache.com/im/users/37881504/profile_pic/1436401837/original.jpg?aki_policy=profile_x_medium,"Chester Street, Boston, MA 02134, United States",Allston,42.35293529,-71.12771394,Apartment,Shared room,2,1,1,1,Real Bed,{},$50.00,,,$0.00,1,2015-09-01,20,flexible
5967421,https://www.airbnb.com/rooms/5967421,99%,93%,https://a2.muscache.com/im/users/26956083/profile_pic/1422641199/original.jpg?aki_policy=profile_x_medium,"West Sorrento Street, Boston, MA 02134, United States",Allston,42.36114983,-71.12551284,Apartment,Private room,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron}",$89.00,,$25.00,$20.00,46,2016-08-22,95,strict
13782612,https://www.airbnb.com/rooms/13782612,100%,71%,https://a1.muscache.com/im/users/41259192/profile_pic/1439388188/original.jpg?aki_policy=profile_x_medium,"Brighton Avenue, Allston, MA 02134, United States",Allston,42.35216084,-71.12938189,Apartment,Private room,2,1,1,1,Real Bed,"{""Wireless Internet"",Kitchen,Breakfast,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_50""}",$52.00,$100.00,$10.00,$5.00,3,2016-08-27,93,moderate
3419711,https://www.airbnb.com/rooms/3419711,95%,99%,https://a2.muscache.com/im/users/9189449/profile_pic/1381871171/original.jpg?aki_policy=profile_x_medium,"Ridgemont Street, Boston, MA 02134, United States",Allston,42.34998547,-71.14202092,House,Private room,2,2,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$70.00,,$10.00,$25.00,47,2016-08-20,92,strict
13684251,https://www.airbnb.com/rooms/13684251,71%,98%,https://a2.muscache.com/im/pictures/50576553-3d63-4e1e-8adf-8f4b4b7f09fe.jpg?aki_policy=profile_x_medium,"Brainerd Road, Boston, MA 02134, United States",Allston,42.34919132,-71.12944566,Apartment,Entire home/apt,3,1,2,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$139.00,$400.00,$95.00,$0.00,0,,,strict
6089975,https://www.airbnb.com/rooms/6089975,N/A,N/A,https://a0.muscache.com/im/users/21983670/profile_pic/1412130987/original.jpg?aki_policy=profile_x_medium,"Commonwealth Avenue, Boston, MA 02134, United States",Allston,42.34784649,-71.1355986,Apartment,Entire home/apt,3,1,0,2,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",$269.00,$400.00,$40.00,$25.00,4,2015-09-11,80,moderate
