id,listing_url,host_response_rate,host_acceptance_rate,host_picture_url,street,neighbourhood_cleansed,latitude,longtitude,property_type,room_type,accomodates,bathrooms,bedrooms,beds,bed_type,price,security_deposit,cleaning_fee,extra_people,number_of_reviews,review_scores_rating,cancellation_policy,wireless_internet,smoke_detector,air_conditioning,heating,cable_tv,washer,dryer,family_kid_friendly,kitchen,free_parking,carbon_monoxide,pets_allowed,essentials,checkin_24hr,lock_on_bedroom_door,pool,hair_dryer,gym,wheelchair_accessible,iron,shampoo,hangers,first_aid_kit,elevator,comments
1472520,https://www.airbnb.com/rooms/1472520,100,100,https://a2.muscache.com/im/users/6608084/profile_pic/1372474077/original.jpg?aki_policy=profile_x_medium,"Savin Hill Ave, Boston, MA 02125, United States",Dorchester,42.30810534,-71.04619636,House,Private room,3,1,1,2,Real Bed,83,100,28,17,231,96,flexible,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,It was a great place to stay - very peaceful and beautiful house.
1731639,https://www.airbnb.com/rooms/1731639,100,100,https://a0.muscache.com/im/users/2355815/profile_pic/1380478618/original.jpg?aki_policy=profile_x_medium,"Melrose Street, Boston, MA 02116, United States",Bay Village,42.34958554,-71.06757506,House,Entire home/apt,5,2.5,2,4,Real Bed,500,1000,250,0,9,91,strict,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,The location is great.  Francine was always in contact and available. 
9958026,https://www.airbnb.com/rooms/9958026,100,100,https://a2.muscache.com/im/pictures/c4652a0f-ba02-4dcb-aecc-6b34a92dfe2a.jpg?aki_policy=profile_x_medium,"Trenton St, Boston, MA 02128, United States",East Boston,42.38013874,-71.03476478,Apartment,Private room,2,1,1,1,Real Bed,80,100,25,20,22,80,strict,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,"Dan is very nice,Tell us what to eat nearby,thank her very much!!!"
2174476,https://www.airbnb.com/rooms/2174476,100,94,https://a2.muscache.com/im/pictures/0033c898-63f3-4605-a6f8-e4e5512a46a2.jpg?aki_policy=profile_x_medium,"Queensberry Street, Boston, MA 02215, United States",Fenway,42.34405745,-71.09806546,Apartment,Entire home/apt,4,1,0,1,Real Bed,189,100,40,25,65,93,strict,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,"Alan, and Eddie were both very friendly and helpful.  This was my first time using Airbnb, and it was a positive experience.   The property was located in a safe environment.  Parking is available nearby in a garage for 20 dollars a day with in and out privileged. "
4090224,https://www.airbnb.com/rooms/4090224,100,100,https://a0.muscache.com/im/users/17783651/profile_pic/1410500536/original.jpg?aki_policy=profile_x_medium,"Tudor Street, Boston, MA 02127, United States",South Boston,42.33501761,-71.05488151,House,Entire home/apt,10,1.5,3,3,Real Bed,225,200,60,15,176,97,strict,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,"Stunning apartment. Wonderful host. 
"
4553903,https://www.airbnb.com/rooms/4553903,100,100,https://a2.muscache.com/im/pictures/ab62082b-3161-4b48-9fa1-ec28ace90d90.jpg?aki_policy=profile_x_medium,"North Washington Street, Boston, MA 02114, United States",North End,42.36561867,-71.05697669,Apartment,Entire home/apt,3,1,1,2,Real Bed,125,250,80,10,140,94,strict,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,"This was the absolute perfect location for our stay in Boston: it''s a very short walk (t hesitate to book again.
"
4868653,https://www.airbnb.com/rooms/4868653,100,33,https://a2.muscache.com/im/users/4472902/profile_pic/1420014574/original.jpg?aki_policy=profile_x_medium,"Lexington St, Boston, MA 02128, United States",East Boston,42.38071368,-71.03300608,House,Private room,1,1,1,1,Real Bed,95,500,30,50,11,91,strict,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,"Everything was as described.
Ernesto was very receptive, showed the house to me, everything I could use. The house and the room are very clean. 
"
7225201,https://www.airbnb.com/rooms/7225201,100,82,https://a1.muscache.com/im/users/845174/profile_pic/1435894741/original.jpg?aki_policy=profile_x_medium,"A St, Boston, MA 02210, United States",South Boston Waterfront,42.34787964,-71.04965607,Loft,Private room,2,1,1,1,Real Bed,170,250,75,0,1,80,strict,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,"Great host, comfortable bed, location is perfect "
7618925,https://www.airbnb.com/rooms/7618925,100,100,https://a2.muscache.com/im/pictures/94d51baa-68f2-4fd9-8126-9e405d4e4dfd.jpg?aki_policy=profile_x_medium,"Alvah Kittredge Park, Boston, MA 02119, United States",Roxbury,42.32964015,-71.09274149,Apartment,Entire home/apt,8,2,4,5,Real Bed,625,1200,150,0,1,100,moderate,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,Excellent host couldn't have asked for a better experience 
7746589,https://www.airbnb.com/rooms/7746589,98,66,https://a0.muscache.com/im/users/814298/profile_pic/1310565817/original.jpg?aki_policy=profile_x_medium,"West Broadway, Boston, MA 02127, United States",South Boston,42.3429067,-71.05602136,Apartment,Entire home/apt,4,1,1,1,Real Bed,143,500,100,0,16,91,strict,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,"Perfection! The place, the location, the communication, well done! "
7052171,https://www.airbnb.com/rooms/7052171,0,0,https://a2.muscache.com/im/pictures/82020963-a2d7-4837-ad13-8fa7209a6eaa.jpg?aki_policy=profile_x_medium,"Brainerd Road, Boston, MA 02134, United States",Allston,42.34763753,-71.13235922,House,Private room,1,2,1,1,Futon,39,125,10,0,1,100,strict,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Nice host and the room is very comfortable.
7853971,https://www.airbnb.com/rooms/7853971,98,66,https://a0.muscache.com/im/users/814298/profile_pic/1310565817/original.jpg?aki_policy=profile_x_medium,"West Broadway, Boston, MA 02127, United States",South Boston,42.34321886,-71.05714121,Apartment,Entire home/apt,4,1,1,1,Real Bed,189,500,100,0,6,93,strict,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Very clean and roomy inside. Close to downtown. Many restaurants nearby. Easy check in and check out. Very good value for the price.
60356,https://www.airbnb.com/rooms/60356,100,93,https://a0.muscache.com/im/users/26988/profile_pic/1259112728/original.jpg?aki_policy=profile_x_medium,"Beacon St, Boston, MA 02108, United States",Downtown,42.35711748,-71.06179966,Condominium,Entire home/apt,2,1,1,1,Real Bed,175,1000,150,0,5,92,strict,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Very nice!
7880828,https://www.airbnb.com/rooms/7880828,100,98,https://a2.muscache.com/im/pictures/55a378f7-8415-4c0e-b70f-09385d184c81.jpg?aki_policy=profile_x_medium,"Brooks Street, Boston, MA 02128, United States",East Boston,42.37783287,-71.03026247,Apartment,Private room,1,1.5,1,1,Real Bed,79,100,10,0,90,94,strict,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,The room is neat and Ivan is really considerate. Great experience!
8052617,https://www.airbnb.com/rooms/8052617,99,81,https://a2.muscache.com/im/pictures/b54817f1-c0bd-49db-9a10-306e9450f146.jpg?aki_policy=profile_x_medium,"E Street, Boston, MA 02127, United States",South Boston,42.33923217,-71.04786861,Condominium,Entire home/apt,6,2,2,2,Real Bed,175,99,65,49,62,92,strict,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,Very nice apartment in a nice neighborhood. Would stay again. Thanks! 
8454985,https://www.airbnb.com/rooms/8454985,82,100,https://a2.muscache.com/im/users/15151322/profile_pic/1439420116/original.jpg?aki_policy=profile_x_medium,"13th St, Charlestown, MA 02129, United States",Charlestown,42.37663435,-71.05237883,Apartment,Entire home/apt,3,1,2,2,Real Bed,225,150,50,25,7,97,moderate,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,"Very convenient location for Spaulding visit.  Nicely renovated building.  Unit is comfortable and spacious.  Owner was very accommodating and responsive.  We had a couple cleaning glitches attributable to quick turnover from prior rental, but Owner readily addressed the issue to my satisfaction.  Would rent again."
8758450,https://www.airbnb.com/rooms/8758450,100,67,https://a2.muscache.com/im/pictures/8841d8af-2869-440f-aead-0199741a6a40.jpg?aki_policy=profile_x_medium,"Commonwealth Avenue, Boston, MA 02134, United States",Allston,42.34737835,-71.13722682,Apartment,Private room,2,1,1,1,Real Bed,85,100,25,25,2,100,moderate,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,Everything was great! Thanks Carla 
10253416,https://www.airbnb.com/rooms/10253416,71,98,https://a2.muscache.com/im/pictures/50576553-3d63-4e1e-8adf-8f4b4b7f09fe.jpg?aki_policy=profile_x_medium,"North Harvard Street, Boston, MA 02134, United States",Allston,42.36444258,-71.13058405,Condominium,Entire home/apt,2,1,0,0,Real Bed,168,400,95,10,2,80,moderate,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,"We waited 3 hours in the lobby for check in. Despite that, the stay was good. "
11343485,https://www.airbnb.com/rooms/11343485,95,100,https://a2.muscache.com/im/pictures/0c294f34-70bb-4065-9b5a-1e419515d053.jpg?aki_policy=profile_x_medium,"Hancock Street, Boston, MA 02114, United States",Beacon Hill,42.36077623,-71.06492874,Apartment,Entire home/apt,3,1,1,2,Real Bed,159,200,19,0,14,86,flexible,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,The host canceled this reservation 15 days before arrival. This is an automated posting.
11590000,https://www.airbnb.com/rooms/11590000,71,98,https://a2.muscache.com/im/pictures/50576553-3d63-4e1e-8adf-8f4b4b7f09fe.jpg?aki_policy=profile_x_medium,"Newbury Street, Boston, MA 02116, United States",Back Bay,42.34889162,-71.08240563,Apartment,Entire home/apt,2,1,1,1,Real Bed,209,400,95,10,11,84,strict,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,"Denna lilla lägenhet var precis det vi sökte. Otroligt bra belägen på Newbury street, hade i princip allt vi behövde. Kan varmt rekommendera att bo med Flatbook. De hade otroligt hjälpsam personal och svarade snabbt på mail. Skulle definitivt bo med dem igen nästa gång jag ska ut och resa."
11701611,https://www.airbnb.com/rooms/11701611,100,100,https://a2.muscache.com/im/pictures/e6d22432-d63c-4dfa-8654-d61f78f24974.jpg?aki_policy=profile_x_medium,"Lime Street, Boston, MA 02108, United States",Beacon Hill,42.35656319,-71.06996597,Apartment,Entire home/apt,2,1,1,1,Real Bed,210,250,90,0,8,95,moderate,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,"We had a wonderful time at Chris'' apartment in Beacon Hill. It was very clean and welcoming. The living room looks just like it does in the picture. It is very quiet. Chris did a great job of letting us know how  to get into her apartment and what we would find in the apartment (coffee and coffeemaker, for example).  She also gave us some great ideas for places to visit in the neighborhood. My friend who happened to be going to a restaurant she recommended and he said the review was spot on.  

The building dates back to 1899 so it can be startling when you enter. It has concrete floors in the entry halls and an old elevator with a door that slides open and a gate. It''s somewhat dark in the evening. Once you get past that, you will be rewarded with Chris'' place that has exposed brick and a comfortable feel appropriate to the neighborhood. She also has a well-stocked library and nice artwork for a homey feel.  

We stayed at the apartment during the longest days of the year.  That means it gets light very early in the morning in Boston (5 am). It was helpful for those days when I had to be up very early.  Not so great when I wanted to sleep in a little.  This will improve as the days get shorter and I suspect with some darker curtains or shades. 

If you like central air (which we didn''t need since we had perfect weather), then this is not the place for you (remember the building is over 100 years old). The  bedroom has a window air conditioner that really cools off the bedroom, which was all we needed. 

For storage space, there are two closets in the bedroom. I didn''t discover the largely empty closet behind the bedroom door until the third day. There was also some shelf space in the top shelves of the dresser and in the hanging shelves in the closet. I had a lot of clothes because I was attending a conference with different outfits during the day so it was a little short on space for me (plus I tend to pack on the heavy side) but not too bad.

The neighborhood is one of the best in Boston and is a good reason on its own to stay here.  I had to walk through the Public Garden and the beautiful Back Bay streets each day to get to my conference. (15 minutes to Copley Square.)  The streets are beautiful and historic. You are only blocks from the Statehouse and incredible architecture from the 1800''s. In the other direction you are a short walk to the Esplanade on the Charles River.  The Boston Commons is just across Charles Street from the Public Garden. And Charles Street offers excellent dining and shopping options (Tatte Bakery is great for morning coffee and pastries.) Cheers is close by on Beacon Street.  

I highly recommend Chris'' apartment. It''s delightful."
13374617,https://www.airbnb.com/rooms/13374617,100,94,https://a0.muscache.com/im/users/16186589/profile_pic/1443582037/original.jpg?aki_policy=profile_x_medium,"Stockton Street, Boston, MA 02124, United States",Dorchester,42.28272513,-71.07511892,Apartment,Private room,1,1,1,1,Airbed,31,500,50,0,3,73,moderate,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Marie was a fantastic host! She always was making sure that I was comfortable, and provided everything that I needed. "
18711,https://www.airbnb.com/rooms/18711,73,91,https://a1.muscache.com/im/users/71783/profile_pic/1342801683/original.jpg?aki_policy=profile_x_medium,"Boston St, Boston, MA 02125, United States",Dorchester,42.32328571,-71.06210287,Apartment,Entire home/apt,6,1,3,3,Real Bed,126,500,175,10,17,88,strict,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Good apartment as described , clean  cozy and good location. Thanks swank properties."
50032,https://www.airbnb.com/rooms/50032,100,56,https://a1.muscache.com/im/users/228845/profile_pic/1283997074/original.jpg?aki_policy=profile_x_medium,"Centre St, Boston, MA 02130, United States",Jamaica Plain,42.31591116,-71.11275691,Apartment,Entire home/apt,12,2,4,5,Real Bed,725,500,130,0,15,96,strict,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,The host canceled this reservation 33 days before arrival. This is an automated posting.
13433475,https://www.airbnb.com/rooms/13433475,99,81,https://a2.muscache.com/im/pictures/b54817f1-c0bd-49db-9a10-306e9450f146.jpg?aki_policy=profile_x_medium,"West Cedar Street, Boston, MA 02114, United States",Beacon Hill,42.35849849,-71.06925489,Apartment,Entire home/apt,8,2,2,3,Real Bed,267,99,65,50,8,78,strict,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,"This is a great location. It is within walking distance to shops, dining, and the Boston Commons, Public Gardens. Our flight was canceled and we had to stay an extra day, the host was very quick to respond and access was simple. The apartment is clean and has basic amenities. But let''s be real, considering all the wonderful things to do in Boston, we didn''t spend any time inside anyway, other than a quick shower, change of clothes and sleeping.
Thank you Paige for being so accommodating."
13532311,https://www.airbnb.com/rooms/13532311,100,99,https://a1.muscache.com/im/users/26704689/profile_pic/1422234049/original.jpg?aki_policy=profile_x_medium,"Telegraph Street, Boston, MA 02127, United States",South Boston,42.33217337,-71.04835899,Apartment,Entire home/apt,7,1,2,5,Real Bed,250,500,150,40,1,100,strict,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,Everything was perfect
3353,https://www.airbnb.com/rooms/3353,90,78,https://a2.muscache.com/im/users/4240/profile_pic/1357156475/original.jpg?aki_policy=profile_x_medium,"Gardner St, Allston, MA 02134, United States",Allston,42.35501678,-71.12759006,Apartment,Private room,1,1,1,1,Real Bed,40,100,50,0,34,90,strict,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stay exceeded my expectations. Great location, clean, and comfortable. I was able to reach Giuseppe anytime I had a question (wifi password for instance). The room is rather small but the price is right. Highly recommend staying here. It''s a 5 min walk from a Green Line T stop."
47521,https://www.airbnb.com/rooms/47521,100,100,https://a2.muscache.com/im/users/119019/profile_pic/1370570675/original.jpg?aki_policy=profile_x_medium,"Park St, Dorchester, MA 02122, United States",Dorchester,42.29771972,-71.05924046,House,Private room,3,2.5,1,3,Real Bed,55,100,15,15,241,88,strict,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,Great house. Thank you.
8792,https://www.airbnb.com/rooms/8792,100,93,https://a0.muscache.com/im/users/26988/profile_pic/1259112728/original.jpg?aki_policy=profile_x_medium,"Beacon St, Boston, MA 02108, United States",Downtown,42.35849698,-71.06201144,Apartment,Entire home/apt,3,1,1,1,Real Bed,154,1000,250,0,18,91,moderate,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,The apartment on Beacon Street was just great. The updated kitchen was a pleasure to cook in and there were all sorts of kitchen accessories to make it feel like home. Anne was extremely attentive to us and a plesure to meet.  We will connect with her again to rent an apt. in Boston! 
1197857,https://www.airbnb.com/rooms/1197857,98,68,https://a1.muscache.com/im/users/1444340/profile_pic/1322330190/original.jpg?aki_policy=profile_x_medium,"Tremont Street, Boston, MA 02118, United States",Roxbury,42.33852368,-71.07984588,Apartment,Entire home/apt,4,1,1,2,Real Bed,167,500,100,0,63,88,strict,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Place was as pictured and described.  Great place to stay, no issues."
48612,https://www.airbnb.com/rooms/48612,100,50,https://a0.muscache.com/im/users/206505/profile_pic/1283453355/original.jpg?aki_policy=profile_x_medium,"Follen St, Boston, MA 02116, United States",Back Bay,42.34563654,-71.08067154,Apartment,Entire home/apt,5,1,2,2,Real Bed,375,300,35,20,25,90,moderate,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,"The apartment is nice, clean and very quiet. The location is ideal: everything is easily and quickly accessible from there, and the area is great. If you are travelling with a child, the apartment is perfect!with everything you need!
Cecile was extremely helpful for all the logistics and gave us plenty of advice. It was a great pleasure to arrange things with her.
We highly recommend this place and we will come back again!"
14884243,https://www.airbnb.com/rooms/14884243,0,0,https://a2.muscache.com/im/pictures/005d0877-0669-4f06-b8a5-b7bc523716d6.jpg?aki_policy=profile_x_medium,"Humboldt Pl, Boston, MA 02127, United States",South Boston,42.32998518,-71.05782557,Apartment,Private room,1,1,1,1,Real Bed,60,0,0,0,0,0,flexible,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67774,https://www.airbnb.com/rooms/67774,100,93,https://a0.muscache.com/im/users/26988/profile_pic/1259112728/original.jpg?aki_policy=profile_x_medium,"Beacon St, Boston, MA 02108, United States",Beacon Hill,42.35866925,-71.06331527,Apartment,Entire home/apt,3,1,1,1,Real Bed,110,1000,250,0,11,93,strict,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,I loved my stay in this place. Anne was perfect when I needed. The appartment was awesome. The location for me also was awesome. Who will work at MGH hospital is just 8min walk. I recomend this place for sure. 
14428517,https://www.airbnb.com/rooms/14428517,95,56,https://a2.muscache.com/im/users/3875741/profile_pic/1350308962/original.jpg?aki_policy=profile_x_medium,"Whiting Street, Boston, MA 02119, United States",Roxbury,42.32535455,-71.08133427,Apartment,Private room,2,1,1,1,Real Bed,75,0,50,0,0,0,moderate,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,
10730,https://www.airbnb.com/rooms/10730,100,93,https://a0.muscache.com/im/users/26988/profile_pic/1259112728/original.jpg?aki_policy=profile_x_medium,"Beacon St, Boston, MA 02108, United States",Downtown,42.35840349,-71.06185033,Apartment,Entire home/apt,3,1,1,1,Real Bed,150,1000,250,0,21,95,strict,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"This apartment in Boston was prefect for me.  I was in town for a month for work and had my wife visiting so I wanted a place with more than a hotel could provide.

This apartment has an amazing view of the Golden Dome from the living room. The kitchen is small but adequate.  The bedroom is big and full of light.  The mattress and pillows are old and need replacing. The bathroom is big with minimal to no counter space and low water pressure but not terrible.  

I was in Boston in July. It was hot.  There is one widow AC in the living room which cools nicely but as the bedroom is down a long hallway it stayed a pretty warm temp. So, I asked for a fan to get some of the cool air from the AC down to the bedroom.  Anne provided one the next day. I like it cool/cold when I sleep and the fan was perfectly adequate to make me comfortable sleeping. I suggest getting a 2nd AC for the bedroom however the fan worked just fine.

Anne was extremely accommodating.  To the extent of not only getting a fan, but getting a new TV for me when I mentioned I travel with an AppleTV and the existing TV didn''t have an HDMI port.  I came home the next evening and she had replaced the TV with a newer one that had the necessary inputs!

The Building is beautiful with a doorman and rooftop deck over looking the Golden Dome and Commons in an amazing area.  Just beautiful. I had a great time.

I highly recommend this listing."
536865,https://www.airbnb.com/rooms/536865,100,100,https://a0.muscache.com/im/users/2618808/profile_pic/1377632824/original.jpg?aki_policy=profile_x_medium,"Trull St, Boston, MA 02125, United States",Dorchester,42.31086388,-71.06815044,Apartment,Entire home/apt,4,1,2,3,Real Bed,109,100,60,15,185,87,moderate,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The description was accurate,but the neighborhood could have been better."
